ExperimentName	DisplayRunNumber	HCPID	Subject	Session	RandomSeed	Group	Display.RefreshRate	triggercode	Allowed	Target	Nontarget	FontStyle	ACC_2_Back_Face	Avg_RT_For_Correct_Trials_2_Back_Face	ACC_0_Back_Face	Avg_RT_For_Correct_Trials_0_Back_Face	ACC_2_Back_Tools	Avg_RT_For_Correct_Trials_2_Back_Tools	ACC_0_Back_Tools	Avg_RT_For_Correct_Trials_0_Back_Tools	FeelFreeToRest.OnsetDelay	FeelFreeToRest.OnsetTime	FeelFreeToRest.DurationError	FeelFreeToRest.StartTime	MasterList	Procedure[Block]	Stimulus[Block]	BlockNumber	MasterList.Cycle	MasterList.Sample	Running[Block]	IntroButtonMap.OnsetDelay	IntroButtonMap.OnsetTime	IntroButtonMap.DurationError	GetReady.OnsetDelay	GetReady.OnsetTime	GetReady.DurationError	CueTarget.OnsetDelay	CueTarget.OnsetTime	CueTarget.DurationError	Run1Block1	TargetType	CorrectResponse	StimType	BlockType	Stim.OnsetDelay	Stim.OnsetTime	Stim.DurationError	Stim.RTTime	Stim.ACC	Stim.RT	Stim.RESP	Stim.CRESP	Fix.OnsetDelay	Fix.OnsetTime	Fix.DurationError	Cue2Back.OnsetDelay	Cue2Back.OnsetTime	Cue2Back.DurationError	Run1Block2	Fix15sec.OnsetDelay	Fix15sec.OnsetTime	Fix15sec.DurationError	Run1Block3	Run1Block4	Run1Block5	Run1Block6	Run1Block7	Run1Block8	Run2Block1	Run2Block2	Run2Block3	Run2Block4	Run2Block5	Run2Block6	Run2Block7	Run2Block8	Block	Procedure[Trial]	Stimulus[Trial]	ReadyList	Running[Trial]	ReadyList.Cycle	ReadyList.Sample	SyncSlide.OnsetDelay	SyncSlide.OnsetTime	SyncSlide.DurationError	SyncSlide.FinishTime	Trial
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	10	TrialsPROC	FC_012_F6.png	4	1	39	MasterList											nontarget	8	Face	0-Back	10	184715	-10	185549	1	834	8	8	10	186715	-10									3													39											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	10	TrialsPROC	FC_008_F4.png	4	1	40	MasterList											target	7	Face	0-Back	10	187215	-10	187797	1	582	7	7	9	189214	-9									4													40											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	10	TrialsPROC	FC_010_F5.png	4	1	41	MasterList											nontarget	8	Face	0-Back	9	189714	-9	190373	1	659	8	8	9	191714	-9									5													41											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	10	TrialsPROC	FC_011_M6.png	4	1	42	MasterList											nontarget	8	Face	0-Back	9	192214	-9	193028	1	814	8	8	9	194214	-9									6													42											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	10	TrialsPROC	FC_008_F4.png	4	1	43	MasterList											target	7	Face	0-Back	9	194714	-9	195309	1	595	7	7	9	196714	-9									7													43											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	10	TrialsPROC	FC_007_M4.png	4	1	44	MasterList											nontarget	8	Face	0-Back	9	197214	-9	198133	1	919	8	8	9	199214	-9									8													44											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	10	TrialsPROC	FC_010_F5.png	4	1	45	MasterList											lure	8	Face	0-Back	9	199714	-9	200581	1	867	8	8	9	201714	-9									9													45											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	10	TrialsPROC	FC_012_F6.png	4	1	46	MasterList											lure	8	Face	0-Back	9	202214	-9	202883	1	669	8	8	9	204214	-9									10													46											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	11	Fix15secPROC	?	0	1	47	MasterList																														9	204714	-9															47											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	12	Cue2BackPROC	?	5	1	48	MasterList																										8	219713	-8																			48											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	13	TrialsPROC	TO_013_TOOL13_BA.png	5	1	49	MasterList											nontarget	8	Tools	2-Back	8	222213	-8	222916	1	703	8	8	8	224213	-8										1												49											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	13	TrialsPROC	TO_014_TOOL14_BA.png	5	1	50	MasterList											nontarget	8	Tools	2-Back	8	224713	-8	225708	1	995	8	8	8	226713	-8										2												50											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	13	TrialsPROC	TO_016_TOOL16_BA.png	5	1	51	MasterList											nontarget	8	Tools	2-Back	8	227213	-8	228476	1	1263	8	8	7	229212	-7										3												51											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	13	TrialsPROC	TO_014_TOOL14_BA.png	5	1	52	MasterList											target	7	Tools	2-Back	7	229712	-7	230604	1	892	7	7	7	231712	-7										4												52											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	13	TrialsPROC	TO_013_TOOL13_BA.png	5	1	53	MasterList											lure	8	Tools	2-Back	7	232212	-7	233916	0	1704	7	8	7	234212	-7										5												53											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	13	TrialsPROC	TO_016_TOOL16_BA.png	5	1	54	MasterList											lure	8	Tools	2-Back	7	234712	-7	235676	1	964	8	8	7	236712	-7										6												54											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	13	TrialsPROC	TO_018_TOOL18_BA.png	5	1	55	MasterList											nontarget	8	Tools	2-Back	7	237212	-7	237989	1	777	8	8	7	239212	-7										7												55											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	13	TrialsPROC	TO_017_TOOL17_BA.png	5	1	56	MasterList											nontarget	8	Tools	2-Back	7	239712	-7	240604	0	892	7	8	7	241712	-7										8												56											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	13	TrialsPROC	TO_018_TOOL18_BA.png	5	1	57	MasterList											target	7	Tools	2-Back	7	242212	-7	243404	0	1192	8	7	7	244212	-7										9												57											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	13	TrialsPROC	TO_015_TOOL15_BA.png	5	1	58	MasterList											nontarget	8	Tools	2-Back	7	244712	-7	245572	1	860	8	8	6	246711	-6										10												58											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	14	Cue0BackPROC	FC_013_M7.png	6	1	59	MasterList							6	247211	-6																																						59											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	15	TrialsPROC	FC_016_F8.png	6	1	60	MasterList											nontarget	8	Face	0-Back	6	249711	-6	250772	1	1061	8	8	6	251711	-6											1											60											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	15	TrialsPROC	FC_015_M8.png	6	1	61	MasterList											nontarget	8	Face	0-Back	6	252211	-6	252932	1	721	8	8	6	254211	-6											2											61											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	15	TrialsPROC	FC_015_M8.png	6	1	62	MasterList											lure	8	Face	0-Back	6	254711	-6	255604	1	893	8	8	6	256711	-6											3											62											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	15	TrialsPROC	FC_014_F7.png	6	1	63	MasterList											nontarget	8	Face	0-Back	6	257211	-6	257988	1	777	8	8	6	259211	-6											4											63											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	15	TrialsPROC	FC_017_M9.png	6	1	64	MasterList											nontarget	8	Face	0-Back	6	259711	-6	260500	1	789	8	8	6	261711	-6											5											64											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	15	TrialsPROC	FC_018_F9.png	6	1	65	MasterList											nontarget	8	Face	0-Back	6	262211	-6	262932	1	721	8	8	6	264211	-6											6											65											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	15	TrialsPROC	FC_016_F8.png	6	1	66	MasterList											lure	8	Face	0-Back	6	264711	-6	265364	1	653	8	8	5	266710	-5											7											66											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	15	TrialsPROC	FC_013_M7.png	6	1	67	MasterList											target	7	Face	0-Back	5	267210	-5	267812	1	602	7	7	5	269210	-5											8											67											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	15	TrialsPROC	FC_014_F7.png	6	1	68	MasterList											lure	8	Face	0-Back	5	269710	-5	270466	1	756	8	8	5	271710	-5											9											68											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	15	TrialsPROC	FC_013_M7.png	6	1	69	MasterList											target	7	Face	0-Back	5	272210	-5	273108	1	898	7	7	5	274210	-5											10											69											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	16	Fix15secPROC	?	0	1	70	MasterList																														5	274710	-5															70											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	17	Cue2BackPROC	?	7	1	71	MasterList																										4	289709	-4																			71											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	18	TrialsPROC	TO_022_TOOL22_BA.png	7	1	72	MasterList											nontarget	8	Tools	2-Back	4	292209	-4	293139	1	930	8	8	4	294209	-4												1										72											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	18	TrialsPROC	TO_024_TOOL24_BA.png	7	1	73	MasterList											nontarget	8	Tools	2-Back	4	294709	-4	295395	1	686	8	8	4	296709	-4												2										73											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	18	TrialsPROC	TO_022_TOOL22_BA.png	7	1	74	MasterList											target	7	Tools	2-Back	4	297209	-4	297771	1	562	7	7	4	299209	-4												3										74											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	18	TrialsPROC	TO_019_TOOL19_BA.png	7	1	75	MasterList											nontarget	8	Tools	2-Back	4	299709	-4	300788	1	1079	8	8	4	301709	-4												4										75											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	18	TrialsPROC	TO_024_TOOL24_BA.png	7	1	76	MasterList											lure	8	Tools	2-Back	4	302209	-4	303596	0	1387	7	8	3	304208	-3												5										76											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	18	TrialsPROC	TO_019_TOOL19_BA.png	7	1	77	MasterList											target	7	Tools	2-Back	3	304708	-3	305899	1	1191	7	7	3	306708	-3												6										77											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	18	TrialsPROC	TO_020_TOOL20_BA.png	7	1	78	MasterList											nontarget	8	Tools	2-Back	3	307208	-3	308075	1	867	8	8	3	309208	-3												7										78											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	18	TrialsPROC	TO_020_TOOL20_BA.png	7	1	79	MasterList											lure	8	Tools	2-Back	3	309708	-3	310732	1	1024	8	8	3	311708	-3												8										79											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	18	TrialsPROC	TO_021_TOOL21_BA.png	7	1	80	MasterList											nontarget	8	Tools	2-Back	3	312208	-3	313396	1	1188	8	8	3	314208	-3												9										80											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	18	TrialsPROC	TO_023_TOOL23_BA.png	7	1	81	MasterList											nontarget	8	Tools	2-Back	3	314708	-3	315867	1	1159	8	8	3	316708	-3												10										81											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	19	Cue2BackPROC	?	8	1	82	MasterList																										3	317208	-3																			82											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	20	TrialsPROC	FC_020_F10.png	8	1	83	MasterList											nontarget	8	Face	2-Back	3	319708	-3	320339	1	631	8	8	3	321708	-3													1									83											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	20	TrialsPROC	FC_020_F10.png	8	1	84	MasterList											lure	8	Face	2-Back	3	322208	-3	322867	1	659	8	8	2	324207	-2													2									84											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	20	TrialsPROC	FC_022_F11.png	8	1	85	MasterList											nontarget	8	Face	2-Back	2	324707	-2	325267	1	560	8	8	2	326707	-2													3									85											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	20	TrialsPROC	FC_021_M11.png	8	1	86	MasterList											nontarget	8	Face	2-Back	2	327207	-2	327860	1	653	8	8	2	329207	-2													4									86											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	20	TrialsPROC	FC_022_F11.png	8	1	87	MasterList											target	7	Face	2-Back	2	329707	-2	330467	1	760	7	7	2	331707	-2													5									87											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	20	TrialsPROC	FC_021_M11.png	8	1	88	MasterList											target	7	Face	2-Back	2	332207	-2	333027	0	820	8	7	2	334207	-2													6									88											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	20	TrialsPROC	FC_019_M10.png	8	1	89	MasterList											nontarget	8	Face	2-Back	2	334707	-2	335587	1	880	8	8	2	336707	-2													7									89											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	20	TrialsPROC	FC_024_F12.png	8	1	90	MasterList											nontarget	8	Face	2-Back	2	337207	-2	338036	1	829	8	8	2	339207	-2													8									90											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	20	TrialsPROC	FC_024_F12.png	8	1	91	MasterList											lure	8	Face	2-Back	2	339707	-2	341211	1	1504	8	8	2	341707	-2													9									91											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	20	TrialsPROC	FC_023_M12.png	8	1	92	MasterList											nontarget	8	Face	2-Back	2	342207	-2	343227	1	1020	8	8	1	344206	-1													10									92											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	21	Fix15secPROC	?	0	1	93	MasterList																														1	344706	-1															93											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	22	Cue0BackPROC	FC_025_M13.png	1	1	94	MasterList							1	359706	-1																																						94											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	23	TrialsPROC	FC_027_M14.png	1	1	95	MasterList											nontarget	8	Face	0-Back	0	362205	0	363291	1	1086	8	8	0	364205	0														1								95											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	23	TrialsPROC	FC_030_F15.png	1	1	96	MasterList											nontarget	8	Face	0-Back	0	364705	0	365275	1	570	8	8	0	366705	0														2								96											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	23	TrialsPROC	FC_026_F13.png	1	1	97	MasterList											nontarget	8	Face	0-Back	0	367205	0	367811	1	606	8	8	0	369205	0														3								97											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	23	TrialsPROC	FC_030_F15.png	1	1	98	MasterList											lure	8	Face	0-Back	0	369705	0	370355	1	650	8	8	0	371705	0														4								98											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	23	TrialsPROC	FC_025_M13.png	1	1	99	MasterList											target	7	Face	0-Back	0	372205	0	372802	1	597	7	7	0	374205	0														5								99											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	23	TrialsPROC	FC_027_M14.png	1	1	100	MasterList											lure	8	Face	0-Back	0	374705	0	375403	1	698	8	8	0	376705	0														6								100											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	23	TrialsPROC	FC_028_F14.png	1	1	101	MasterList											nontarget	8	Face	0-Back	0	377205	0	377810	1	605	8	8	0	379205	0														7								101											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	23	TrialsPROC	FC_025_M13.png	1	1	102	MasterList											target	7	Face	0-Back	0	379705	0	380595	1	890	7	7	-1	381704	1														8								102											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	23	TrialsPROC	FC_029_M15.png	1	1	103	MasterList											nontarget	8	Face	0-Back	-1	382204	1	382827	1	623	8	8	-1	384204	1														9								103											
